system:index,LST,NDVI,TCI,VCI,VHI,date,.geo
647,30.762882548572875,0.21139461895234316,0.5082701802870563,0.7455088122412863,0.6268894964337792,2023-11-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
648,37.05261303939148,0.215920232449545,0.3621497646907245,0.7101932636935329,0.5361715142182323,2023-11-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
649,16.956451448530387,0.1375638984528746,0.7163932626818582,0.5649217196118119,0.6406574911468342,2023-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
650,34.0902649505109,0.19892132097699736,0.42504048351301754,0.684569834144396,0.5548051588374554,2023-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
651,28.01867930397503,0.2032903597473662,0.5110955266576814,0.6739046598763825,0.5925000932120678,2023-11-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
653,33.25175115054443,0.20371697379896234,0.43008221933353546,0.6779044397466089,0.5539933294733592,2023-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
654,31.298613210643907,0.17628364287357967,0.4799458728538768,0.650772831062683,0.5653593518422474,2023-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
655,27.57530876783098,0.1612467169229781,0.538120293097849,0.6060730779317473,0.5720966854318649,2023-12-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
656,30.41779022125029,0.17757105045937666,0.4794738451676534,0.6130950913553797,0.5462844682555852,2023-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
657,20.43824581770102,0.1672206595551124,0.6499028579373848,0.5743233341812104,0.6121130960487641,2023-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
658,32.02930665934171,0.17707409297849613,0.449068656264237,0.6102263725568687,0.5296475143949712,2024-01-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
659,35.952475573280545,0.176171287236745,0.3806303340208722,0.6113989558832247,0.49601464498502634,2024-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
661,36.567263271878595,0.16869358702667903,0.3711368621009363,0.5928667452798427,0.48200180373368806,2024-01-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
662,33.51050685965541,0.16668864187772275,0.4096413952423075,0.5765648119482782,0.4931031035431083,2024-01-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
663,37.380629810374,0.1495135330656658,0.3665517947396672,0.5785681127861934,0.47255995379848387,2024-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
664,39.9928238075124,0.15734344624147623,0.3100838706205976,0.5641452299472972,0.4371145501649552,2024-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
666,34.49772699353793,0.14978683936033935,0.4085182113513507,0.5469588956093345,0.4777385534657783,2024-02-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
667,43.24170727602654,0.15037811015968466,0.2518232266807418,0.5465458550023284,0.39918454078427273,2024-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
669,43.718932809413104,0.14890634670830244,0.24364188316861768,0.5427819695907928,0.39321192639158103,2024-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
670,42.74243105130976,0.15205937634309777,0.24541537550889886,0.538214630284677,0.39181500288404403,2024-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
671,44.91555301306206,0.13680238404563763,0.23672571186445557,0.5475350978955142,0.39213040493997947,2024-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
672,44.87898152018924,0.14263632966273845,0.222273065896334,0.5271387239535756,0.37470589491367856,2024-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
674,43.763922291290044,0.14479411539552844,0.24290246251132538,0.5327939265521943,0.38784819449055224,2024-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
675,49.836085113675935,0.14552653154965056,0.13454936964359215,0.5344975172879374,0.33452344343750484,2024-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
677,46.1269143023081,0.14537632327459749,0.2002574882164425,0.533682051816553,0.36696977000591613,2024-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
678,35.68594530518489,0.16881933083977924,0.36718465390457977,0.5502199950830706,0.45870232435688535,2024-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
679,51.15300374646535,0.14309598568334875,0.12998982863093717,0.563470184574689,0.34673000663248144,2024-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
680,49.494703981362925,0.15682554432733595,0.14249727908015397,0.5640059094088338,0.35325159427205205,2024-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
682,51.158321316204294,0.15303032042349465,0.11176985596343646,0.5547629632752203,0.3332664095741534,2024-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
683,48.424955710709746,0.15727772718739833,0.1625955004866577,0.5667314226011828,0.364663461624213,2024-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
685,32.184595222067884,0.17265473946012008,0.44048344298657677,0.6167723054592559,0.5286278741402236,2024-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
686,23.19367889543428,0.2188988277903228,0.5975867966846898,0.6561767354858031,0.6268817660778349,2024-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
687,33.33052651006996,0.14577007332990063,0.44958186923974014,0.5610585315018447,0.5053202005241164,2024-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
688,33.98990947954383,0.2005904636076679,0.3981444842370748,0.6518873092239521,0.5250158966489737,2024-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
691,30.966542197172576,0.20828449433154242,0.44969454028256506,0.6828118415410107,0.5662531908602786,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
693,22.47428853435162,0.1935257572174318,0.6237780359007532,0.674962903359524,0.6493704697821187,2024-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
695,15.464925133887965,0.23111821728757737,0.7200886020859119,0.7618900417376396,0.740989321870317,2024-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
699,25.76218545439507,0.2314406580763407,0.5795493804223435,0.7752319092832142,0.6773906446749273,2024-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
709,28.39694582954422,0.2681066405805341,0.5124270337525482,0.8286695760590359,0.670548304866243,2024-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
712,39.00756004334835,0.25429012046443106,0.31922466643559394,0.8048368134191106,0.5620307399532585,2024-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
717,37.37308896042135,0.25773513538619,0.3554075948910681,0.8098569472783117,0.5826322711245177,2024-10-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
718,32.28897289685157,0.23311019189295623,0.4343111405861554,0.7564800326239524,0.5953955865173215,2024-10-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
719,33.40521134497494,0.2439815015931732,0.43005971915603614,0.7998843457607449,0.6149720324928903,2024-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
720,34.81955160902008,0.25205761606116883,0.4012760543448635,0.7966338213686772,0.5989549378088476,2024-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
722,33.096894588064735,0.2417763243286565,0.43137563820034563,0.7722008466863385,0.6017882424532288,2024-11-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
723,30.679628242997047,0.22184095728346784,0.48144446108202843,0.7302451779987748,0.6058448194858117,2024-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
725,34.26846863518173,0.1851694399794864,0.41405911145253405,0.6479461486236774,0.5310026300384936,2024-12-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
726,29.05742197425469,0.19539516990819036,0.49197560294373394,0.6694151057855561,0.5806953543800395,2024-12-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
727,33.091612992810695,0.20368434747557035,0.4426448788231179,0.7064359027333159,0.5745403908405647,2024-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
728,33.532938691922446,0.19684656738687498,0.431520122158033,0.6827107824513915,0.557115452256538,2024-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
730,35.636593722563866,0.18959470222849975,0.38682279194255287,0.6441887345844983,0.515505763299619,2024-12-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
731,34.61545336765284,0.17875710101490933,0.4044288572018057,0.6173659345192757,0.5108973958441928,2025-01-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
733,33.15331167434182,0.1726238862581816,0.4271595947591338,0.6041916125126813,0.5156756036426225,2025-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
734,35.105033151346056,0.17300798267909576,0.3830718966115284,0.5950914606056618,0.4890816785867393,2025-01-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
735,36.34758720945883,0.15644878519949798,0.38455075648587916,0.5953366236919053,0.489943690067432,2025-01-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
736,37.70761426868357,0.1614055407210202,0.35099463457129076,0.5754363741359356,0.463215504374091,2025-01-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
738,39.500139371002305,0.1588338933724957,0.3181704716571909,0.5688761336074234,0.4435233026495273,2025-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
739,40.98176105850933,0.15408848527814004,0.2924603674747044,0.5568194548972427,0.4246399111484176,2025-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
741,40.92669655039305,0.15428884644231045,0.2926167068416638,0.5568522868671171,0.4247344967775747,2025-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
742,36.447319459208245,0.1537690207883333,0.37485845049703326,0.5502149613407972,0.46253670602819935,2025-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
743,43.7968409803052,0.13707219871745038,0.28184708422053484,0.5605450274541111,0.4211960558455723,2025-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
744,42.818556446659244,0.15438455037877707,0.259544463913232,0.556780604491146,0.40816253424716964,2025-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
746,44.49085955724308,0.1538951329516518,0.22940472405862972,0.5554095966819221,0.39240716040028223,2025-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
747,44.89362991713224,0.15790633459582235,0.22263868555557534,0.565752187099829,0.3941954363647734,2025-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
749,45.63253622438885,0.16520944621710368,0.21032662971037397,0.5843061964364236,0.3973164130552301,2025-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
750,43.4306948454251,0.1690285291881929,0.23223099171117156,0.5765238663923525,0.4043774289370413,2025-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
751,47.38695912505096,0.14934153712439113,0.1946592383965663,0.5775293783948671,0.3860943084020431,2025-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
752,41.10729580054501,0.15786437617793275,0.29687949409960923,0.5809514078844891,0.43891545094446405,2025-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
754,42.76484762102625,0.172721697873621,0.26124700547780444,0.6026301942654269,0.43193859992995043,2025-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
755,48.046450422015326,0.17439481549345753,0.1674157493842151,0.6070026752290892,0.38720921218460297,2025-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
757,36.1146394089036,0.2033754060242229,0.3476188380225729,0.6689272501334802,0.5082730440471752,2025-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
760,28.66521036808851,0.1896673053973201,0.5227317039157705,0.6520681197625525,0.5873999117232327,2025-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
762,37.37535099134589,0.19771950930799723,0.36783240104683723,0.6783034196570767,0.523067910316337,2025-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
768,23.325113974336464,0.20119511763241266,0.6223024837481996,0.7009078805465057,0.6616051822391187,2025-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
779,28.759321185220866,0.26564673391567656,0.5153746352069273,0.8485250350808173,0.6819498351293019,2025-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
